UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
5816,L52995,1,0.6413043478260789,0.654320987654323,0.29220023282887087,0.4010989010989011,0.7905138339920948,0,0,0,0,0,0
5817,L52996,1,0.6521739130434767,0.654320987654323,0.24097788125727593,0.43681318681318687,0.7984189723320158,0,0,0,0,0,0
5818,L52997,1,0.6521739130434767,0.654320987654323,0.2176949941792783,0.42994505494505497,0.8063241106719367,0,0,0,0,0,0
5819,L52998,1,0.6521739130434767,0.654320987654323,0.21594877764842846,0.45467032967032966,0.8142292490118577,0,0,0,0,0,0
5820,L52999,1,0.6521739130434767,0.654320987654323,0.1455180442374855,0.5233516483516483,0.8221343873517786,0,0,0,0,0,0
5821,L53000,1,0.6521739130434767,0.6666666666666714,0.32305005820721766,0.326923076923077,0.8300395256916996,0,0,0,0,0,0
5822,L53001,1,0.6521739130434767,0.6666666666666714,0.07857974388824218,0.6236263736263736,0.8379446640316205,0,0,0,0,0,0
5823,M20682,2,0.6521739130434767,0.654320987654323,0.17171129220023285,0.6373626373626373,0.8458498023715414,0,0,0,0,0,0
5824,L53003,1,0.6413043478260789,0.654320987654323,0.21885913853317818,0.4876373626373626,0.8577075098814229,0,0,0,0,0,0
5825,L53004,1,0.6413043478260789,0.654320987654323,0.24912689173457514,0.4587912087912089,0.8656126482213438,0,0,0,0,0,0
5826,L53005,1,0.6521739130434767,0.6666666666666714,0.14260768335273577,0.5247252747252746,0.8735177865612648,0,0,0,0,0,0
5827,M20686,2,0.6521739130434767,0.6666666666666714,0.18859138533178121,0.5137362637362637,0.8814229249011857,0,0,0,0,0,0
5828,L53007,1,0.6521739130434767,0.6666666666666714,0.26542491268917345,0.5096153846153846,0.0,0,0,0,0,0,0
5829,L53008,1,0.6521739130434767,0.6666666666666714,0.19557625145518054,0.4848901098901099,0.007905138339920948,0,0,0,0,0,0
5830,M20689,2,0.6413043478260789,0.6666666666666714,0.23632130384167638,0.4189560439560439,0.015810276679841896,0,0,0,0,0,0
5831,M20690,2,0.6521739130434767,0.6790123456790127,0.15715948777648436,0.5302197802197801,0.02766798418972332,0,0,0,0,0,0
5832,L53011,1,0.6521739130434767,0.6913580246913611,0.17811408614668223,0.6442307692307693,0.03952569169960474,0,0,0,0,0,0
5833,L53012,1,0.6521739130434767,0.6790123456790127,0.2951105937136206,0.38873626373626374,0.04743083003952569,0,0,0,0,0,0
5834,L53013,1,0.6521739130434767,0.6790123456790127,0.16821885913853318,0.559065934065934,0.05533596837944664,0,0,0,0,0,0
5835,L53014,1,0.6521739130434767,0.6913580246913611,0.1548311990686846,0.6318681318681317,0.06324110671936758,0,0,0,0,0,0
5836,L53015,1,0.6521739130434767,0.6790123456790127,0.291036088474971,0.3612637362637363,0.07114624505928853,0,0,0,0,0,0
5837,L53016,1,0.6413043478260789,0.6666666666666714,0.22235157159487784,0.4931318681318682,0.07905138339920947,0,0,0,0,0,0
5838,M20697,2,0.6521739130434767,0.6666666666666714,0.3876600698486613,0.2967032967032967,0.08695652173913043,0,0,0,0,0,0
5839,M20698,2,0.6630434782608603,0.6790123456790127,0.17927823050058211,0.4491758241758242,0.09881422924901186,0,0,0,0,0,0
5840,M20699,2,0.6630434782608603,0.6790123456790127,0.21711292200232835,0.4464285714285714,0.11067193675889328,0,0,0,0,0,0
5841,M20700,2,0.6521739130434767,0.6666666666666714,0.24039580908032598,0.37225274725274726,0.12252964426877469,0,0,0,0,0,0
5842,M20701,2,0.6521739130434767,0.6666666666666714,0.2968568102444704,0.3695054945054945,0.13438735177865613,0,0,0,0,0,0
5843,L53022,1,0.6630434782608603,0.6790123456790127,0.10884749708963914,0.6428571428571428,0.14624505928853754,0,0,0,0,0,0
5844,L53023,1,0.6739130434782581,0.6790123456790127,0.30966239813736907,0.3434065934065934,0.1541501976284585,0,0,0,0,0,0
5845,L53024,1,0.6630434782608603,0.6666666666666714,0.1711292200232829,0.4574175824175824,0.16205533596837943,0,0,0,0,0,0
5846,M20705,2,0.6630434782608603,0.6790123456790127,0.32537834691501744,0.3118131868131868,0.16996047430830039,0,0,0,0,0,0
5847,L53026,1,0.6630434782608603,0.6913580246913611,0.29452852153667064,0.40521978021978017,0.1818181818181818,0,0,0,0,0,0
5848,L53027,1,0.6630434782608603,0.6913580246913611,0.13329452852153667,0.5288461538461537,0.18972332015810275,0,0,0,0,0,0
5849,L53028,1,0.6630434782608603,0.6913580246913611,0.6722933643771828,0.16620879120879123,0.1976284584980237,0,0,0,0,0,0
5850,M20709,2,0.6630434782608603,0.6790123456790127,0.1548311990686846,0.6016483516483516,0.20553359683794464,0,0,0,0,0,0
5851,L53030,1,0.6521739130434767,0.6666666666666714,0.22817229336437728,0.43269230769230765,0.21739130434782608,0,0,0,0,0,0
5852,L53031,1,0.6413043478260789,0.654320987654323,0.23573923166472643,0.3983516483516483,0.225296442687747,0,0,0,0,0,0
5853,H35266,0,0.6413043478260789,0.6419753086419746,0.36670547147846333,0.25412087912087916,0.23320158102766797,0,0,0,0,0,0
5854,L53033,1,0.6413043478260789,0.654320987654323,0.23224679860302677,0.42994505494505497,0.25296442687747034,0,0,0,0,0,0
5855,L53034,1,0.6413043478260789,0.6419753086419746,0.1443538998835856,0.6799450549450549,0.2608695652173913,0,0,0,0,0,0
5856,M20715,2,0.6413043478260789,0.6419753086419746,0.14901047729918515,0.5686813186813187,0.26877470355731226,0,0,0,0,0,0
5857,H35270,0,0.6413043478260789,0.6419753086419746,0.250291036088475,0.4409340659340659,0.28063241106719367,0,0,0,0,0,0
5858,L53037,1,0.6521739130434767,0.6419753086419746,0.3445867287543657,0.2760989010989011,0.30039525691699603,0,0,0,0,0,0
5859,L53038,1,0.6521739130434767,0.654320987654323,0.10477299185098954,0.559065934065934,0.308300395256917,0,0,0,0,0,0
5860,L53039,1,0.6521739130434767,0.654320987654323,0.2176949941792783,0.4093406593406594,0.3162055335968379,0,0,0,0,0,0
5861,L53040,1,0.6521739130434767,0.6419753086419746,0.23166472642607683,0.4024725274725275,0.32411067193675885,0,0,0,0,0,0
5862,L53041,1,0.6521739130434767,0.654320987654323,0.22467986030267761,0.603021978021978,0.3320158102766798,0,0,0,0,0,0
5863,L53042,1,0.6630434782608603,0.654320987654323,0.17578579743888245,0.5054945054945055,0.33992094861660077,0,0,0,0,0,0
5864,M20723,2,0.6630434782608603,0.6666666666666714,0.3434225844004658,0.2967032967032967,0.34782608695652173,0,0,0,0,0,0
5865,M20724,2,0.6630434782608603,0.654320987654323,0.18509895227008155,0.4491758241758242,0.35968379446640314,0,0,0,0,0,0
5866,M20725,2,0.6739130434782581,0.6666666666666714,0.1362048894062864,0.4972527472527473,0.37154150197628455,0,0,0,0,0,0
5867,L53046,1,0.6739130434782581,0.6666666666666714,0.16938300349243307,0.5673076923076923,0.38339920948616596,0,0,0,0,0,0
5868,L53047,1,0.6739130434782581,0.654320987654323,0.1897555296856811,0.5700549450549449,0.3913043478260869,0,0,0,0,0,0
5869,L53048,1,0.6739130434782581,0.6666666666666714,0.3277066356228172,0.33104395604395603,0.3992094861660079,0,0,0,0,0,0
5870,L53049,1,0.6739130434782581,0.6666666666666714,0.5285215366705472,0.20467032967032966,0.40711462450592883,0,0,0,0,0,0
5871,L53050,1,0.6739130434782581,0.6666666666666714,0.5162980209545983,0.1785714285714286,0.4150197628458498,0,0,0,0,0,0
5872,L53051,1,0.6739130434782581,0.6666666666666714,0.1752037252619325,0.6277472527472527,0.4229249011857707,0,0,0,0,0,0
5873,M20732,2,0.6739130434782581,0.654320987654323,0.19557625145518054,0.532967032967033,0.43083003952569165,0,0,0,0,0,0
5874,M20733,2,0.6739130434782581,0.6666666666666714,0.13271245634458673,0.5453296703296703,0.4426877470355731,0,0,0,0,0,0
5875,M20734,2,0.6739130434782581,0.6666666666666714,0.2863795110593714,0.41208791208791207,0.45454545454545453,0,0,0,0,0,0
5876,M20735,2,0.6739130434782581,0.654320987654323,0.2380675203725262,0.4931318681318682,0.46640316205533594,0,0,0,0,0,0
5877,L53056,1,0.6739130434782581,0.6666666666666714,0.15017462165308504,0.6634615384615384,0.47826086956521735,0,0,0,0,0,0
5878,L53057,1,0.6739130434782581,0.6666666666666714,0.16880093131548313,0.5164835164835164,0.4861660079051383,0,0,0,0,0,0
5879,L53058,1,0.6630434782608603,0.654320987654323,0.2124563445867288,0.5769230769230769,0.49407114624505927,0,0,0,0,0,0
5880,L53059,1,0.6630434782608603,0.654320987654323,0.310244470314319,0.3379120879120879,0.5019762845849802,0,0,0,0,0,0
5881,L53060,1,0.6739130434782581,0.6666666666666714,0.1548311990686846,0.6291208791208791,0.5098814229249011,0,0,0,0,0,0
5882,L53061,1,0.6630434782608603,0.6666666666666714,0.45634458672875444,0.25961538461538464,0.5177865612648221,0,0,0,0,0,0
5883,L53062,1,0.6630434782608603,0.6666666666666714,0.1752037252619325,0.45467032967032966,0.525691699604743,0,0,0,0,0,0
5884,L53063,1,0.6630434782608603,0.6666666666666714,0.3678696158323632,0.30494505494505497,0.533596837944664,0,0,0,0,0,0
5885,M20744,2,0.6521739130434767,0.6666666666666714,0.15715948777648436,0.5384615384615384,0.541501976284585,0,0,0,0,0,0
5886,L53065,1,0.6521739130434767,0.6666666666666714,0.27881257275902216,0.33516483516483514,0.5533596837944663,0,0,0,0,0,0
5887,L53066,1,0.6630434782608603,0.6666666666666714,0.1897555296856811,0.5233516483516483,0.5612648221343873,0,0,0,0,0,0
5888,H35301,0,0.6630434782608603,0.6666666666666714,0.16123399301513397,0.5164835164835164,0.5691699604743082,0,0,0,0,0,0
5889,M20748,2,0.6739130434782581,0.6666666666666714,0.19732246798603037,0.47802197802197804,0.5889328063241106,0,0,0,0,0,0
5890,M20749,2,0.6630434782608603,0.654320987654323,0.038416763678696175,0.7142857142857142,0.6007905138339921,0,0,0,0,0,0
5891,L53070,1,0.6630434782608603,0.654320987654323,0.2712456344586729,0.39560439560439564,0.6126482213438734,0,0,0,0,0,0
5892,L53071,1,0.6630434782608603,0.654320987654323,0.09662398137369044,0.6799450549450549,0.6205533596837944,0,0,0,0,0,0
5893,L53072,1,0.6630434782608603,0.6666666666666714,0.17694994179278234,0.559065934065934,0.6284584980237153,0,0,0,0,0,0
5894,M20753,2,0.6521739130434767,0.654320987654323,0.14086146682188594,0.6717032967032966,0.6363636363636364,0,0,0,0,0,0
5895,L53074,1,0.6413043478260789,0.6419753086419746,0.24970896391152508,0.46840659340659335,0.6482213438735177,0,0,0,0,0,0
5896,M20755,2,0.6413043478260789,0.6419753086419746,0.16996507566938301,0.5892857142857143,0.6561264822134387,0,0,0,0,0,0
5897,L53076,1,0.6304347826086953,0.6296296296296333,0.061699650756693925,0.7129120879120879,0.6679841897233201,0,0,0,0,0,0
5898,M20757,2,0.6195652173912976,0.6172839506172849,0.2031431897555297,0.5,0.6758893280632411,0,0,0,0,0,0
5899,L53078,1,0.6195652173912976,0.6172839506172849,0.07683352735739235,0.7335164835164835,0.6877470355731224,0,0,0,0,0,0
5900,H35313,0,0.6086956521739069,0.6049382716049436,0.30151338766006985,0.3282967032967033,0.6956521739130435,0,0,0,0,0,0
5901,M20760,2,0.6086956521739069,0.6172839506172849,0.1845168800931316,0.510989010989011,0.7154150197628458,0,0,0,0,0,0
5902,L53081,1,0.6195652173912976,0.6172839506172849,0.1722933643771828,0.5769230769230769,0.7272727272727272,0,0,0,0,0,0
5903,L53082,1,0.6086956521739069,0.6049382716049436,0.250291036088475,0.4340659340659341,0.7351778656126482,0,0,0,0,0,0
5904,L53083,1,0.6086956521739069,0.5925925925925952,0.4225844004656577,0.24862637362637363,0.7430830039525691,0,0,0,0,0,0
5905,M20764,2,0.5978260869565162,0.5925925925925952,0.09429569266589066,0.7582417582417582,0.7509881422924901,0,0,0,0,0,0
5906,H35319,0,0.5978260869565162,0.5925925925925952,0.24097788125727593,0.37500000000000006,0.7628458498023715,0,0,0,0,0,0
5907,L53086,1,0.5869565217391255,0.5679012345679055,0.2124563445867288,0.43681318681318687,0.7826086956521738,0,0,0,0,0,0
5908,H35321,0,0.5978260869565162,0.5802469135802468,0.14610011641443543,0.5851648351648351,0.7905138339920948,0,0,0,0,0,0
5909,M20768,2,0.5978260869565162,0.5679012345679055,0.2083818393480792,0.4464285714285714,0.8102766798418972,0,0,0,0,0,0
5910,H35323,0,0.5869565217391255,0.5555555555555571,0.11408614668218864,0.8447802197802197,0.8221343873517786,1,1,0,1,1,0
5911,M20770,2,0.5978260869565162,0.5679012345679055,0.16880093131548313,0.5439560439560439,0.0,0,0,0,0,0,0
5912,M20771,2,0.5978260869565162,0.5802469135802468,0.06984866123399303,0.8269230769230769,0.011857707509881422,0,0,0,0,0,0
5913,M20772,2,0.5869565217391255,0.5679012345679055,0.2857974388824215,0.35714285714285715,0.023715415019762844,0,0,0,0,0,0
5914,H35327,0,0.5869565217391255,0.5555555555555571,0.18102444703143195,0.6662087912087912,0.035573122529644265,0,0,0,0,0,0
5915,L53094,1,0.5869565217391255,0.5679012345679055,0.24679860302677536,0.44230769230769235,0.05533596837944664,0,0,0,0,0,0
5916,M20775,2,0.5760869565217348,0.5555555555555571,0.21187427240977885,0.4793956043956044,0.06324110671936758,0,0,0,0,0,0
5917,L53096,1,0.5760869565217348,0.5555555555555571,0.22526193247962756,0.5233516483516483,0.07509881422924901,0,0,0,0,0,0
5918,L53097,1,0.5760869565217348,0.5555555555555571,0.10069848661233993,0.6703296703296703,0.08300395256916995,0,0,0,0,0,0
5919,L53098,1,0.5760869565217348,0.5432098765432158,0.21711292200232835,0.5247252747252746,0.0909090909090909,0,0,0,0,0,0
5920,L53099,1,0.5760869565217348,0.5679012345679055,0.1431897555296857,0.6428571428571428,0.09881422924901186,0,0,0,0,0,0
5921,L53100,1,0.5652173913043441,0.5555555555555571,0.34691501746216524,0.30357142857142855,0.1067193675889328,0,0,0,0,0,0
5922,L53101,1,0.5652173913043441,0.5679012345679055,0.09778812572759032,0.7321428571428571,0.11462450592885375,0,0,0,0,0,0
5923,L53102,1,0.5652173913043441,0.5679012345679055,0.15541327124563453,0.5425824175824175,0.12252964426877469,0,0,0,0,0,0
5924,M20783,2,0.5543478260869534,0.5679012345679055,0.21478463329452857,0.4285714285714286,0.13043478260869565,0,0,0,0,0,0
5925,L53104,1,0.5434782608695627,0.5555555555555571,0.11699650756693836,0.618131868131868,0.14229249011857706,0,0,0,0,0,0
5926,M20785,2,0.5326086956521721,0.5432098765432158,0.26251455180442385,0.3777472527472528,0.15019762845849802,0,0,0,0,0,0
5927,L53106,1,0.5326086956521721,0.5432098765432158,0.15832363213038425,0.6497252747252747,0.16205533596837943,0,0,0,0,0,0
5928,L53107,1,0.5326086956521721,0.5432098765432158,0.27997671711292205,0.3667582417582418,0.16996047430830039,0,0,0,0,0,0
5929,M20788,2,0.5326086956521721,0.5432098765432158,0.22235157159487784,0.4793956043956044,0.17786561264822134,0,0,0,0,0,0
5930,L53109,1,0.5434782608695627,0.5555555555555571,0.1763678696158324,0.5686813186813187,0.18972332015810275,0,0,0,0,0,0
5931,L53110,1,0.5434782608695627,0.5679012345679055,0.18335273573923172,0.6565934065934066,0.1976284584980237,0,0,0,0,0,0
5932,L53111,1,0.5434782608695627,0.5802469135802468,0.09778812572759032,0.695054945054945,0.20553359683794464,0,0,0,0,0,0
5933,L53112,1,0.5652173913043441,0.5925925925925952,0.2019790454016298,0.45054945054945056,0.2134387351778656,0,0,0,0,0,0
5934,L53113,1,0.5652173913043441,0.5925925925925952,0.11932479627473813,0.5989010989010989,0.22134387351778656,0,0,0,0,0,0
5935,H35348,0,0.5760869565217348,0.5925925925925952,0.16647264260768335,0.6510989010989011,0.2292490118577075,0,0,0,0,0,0
5936,L53115,1,0.5652173913043441,0.5925925925925952,0.2782305005820722,0.4217032967032967,0.24901185770750986,0,0,0,0,0,0
5937,M20796,2,0.5652173913043441,0.5802469135802468,0.22118742724097795,0.46016483516483514,0.2569169960474308,0,0,0,0,0,0
5938,M20797,2,0.5760869565217348,0.5925925925925952,0.1711292200232829,0.5151098901098901,0.26877470355731226,0,0,0,0,0,0
5939,L53118,1,0.5652173913043441,0.5802469135802468,0.31082654249126895,0.4024725274725275,0.28063241106719367,0,0,0,0,0,0
5940,L53119,1,0.5652173913043441,0.5925925925925952,0.140279394644936,0.7843406593406592,0.2885375494071146,0,0,0,0,0,0
5941,M20800,2,0.5760869565217348,0.6049382716049436,0.15075669383003498,0.673076923076923,0.2964426877470355,0,0,0,0,0,0
5942,L53121,1,0.5760869565217348,0.6172839506172849,0.15715948777648436,0.6140109890109889,0.308300395256917,1,0,0,0,0,0
5943,L53122,1,0.5869565217391255,0.6172839506172849,0.1641443538998837,0.5439560439560439,0.3162055335968379,0,0,0,0,0,0
5944,L53123,1,0.5869565217391255,0.6172839506172849,0.21711292200232835,0.5151098901098901,0.32411067193675885,0,0,0,0,0,0
5945,M20804,2,0.5869565217391255,0.6049382716049436,0.18393480791618166,0.46978021978021983,0.3320158102766798,0,0,0,0,0,0
5946,M20805,2,0.5978260869565162,0.6296296296296333,0.14377182770663566,0.559065934065934,0.3438735177865612,0,0,0,0,0,0
5947,L53126,1,0.5869565217391255,0.6296296296296333,0.190919674039581,0.5851648351648351,0.3557312252964427,0,0,0,0,0,0
5948,M20807,2,0.5869565217391255,0.6296296296296333,0.17287543655413273,0.5686813186813187,0.3636363636363636,0,0,0,0,0,0
5949,L53128,1,0.5869565217391255,0.6296296296296333,0.550058207217695,0.20192307692307693,0.37549407114624506,0,0,0,0,0,0
5950,M20809,2,0.5869565217391255,0.6296296296296333,0.19674039580908043,0.5521978021978021,0.38339920948616596,0,0,0,0,0,0
5951,L53130,1,0.5869565217391255,0.6296296296296333,0.3032596041909197,0.3447802197802198,0.3952569169960474,0,0,0,0,0,0
5952,L53131,1,0.5869565217391255,0.6419753086419746,0.280558789289872,0.3516483516483516,0.40316205533596833,0,0,0,0,0,0
5953,L53132,1,0.5869565217391255,0.6296296296296333,0.2299185098952271,0.41208791208791207,0.4110671936758893,0,0,0,0,0,0
5954,M20813,2,0.5869565217391255,0.6419753086419746,0.18509895227008155,0.48214285714285715,0.41897233201581024,0,0,0,0,0,0
5955,L53134,1,0.5978260869565162,0.6419753086419746,0.32828870779976727,0.3008241758241758,0.43083003952569165,0,0,0,0,0,0
5956,L53135,1,0.5869565217391255,0.6296296296296333,0.2823050058207218,0.3818681318681319,0.4387351778656126,0,0,0,0,0,0
5957,L53136,1,0.5869565217391255,0.6419753086419746,0.21362048894062868,0.4574175824175824,0.44664031620553357,0,0,0,0,0,0
5958,L53137,1,0.5869565217391255,0.6419753086419746,0.2729918509895227,0.4587912087912089,0.45454545454545453,0,0,0,0,0,0
5959,L53138,1,0.5760869565217348,0.6296296296296333,0.2124563445867288,0.4766483516483517,0.4624505928853755,0,0,0,0,0,0
5960,L53139,1,0.5760869565217348,0.6296296296296333,0.12223515715948785,0.6510989010989011,0.4703557312252964,0,0,0,0,0,0
5961,L53140,1,0.5652173913043441,0.6172839506172849,0.2549476135040746,0.40796703296703296,0.47826086956521735,0,0,0,0,0,0
5962,L53141,1,0.5434782608695627,0.6172839506172849,0.21594877764842846,0.3914835164835165,0.4861660079051383,0,0,0,0,0,0
5963,L53142,1,0.5652173913043441,0.6296296296296333,0.3259604190919675,0.3090659340659341,0.49407114624505927,0,0,0,0,0,0
5964,H35377,0,0.5543478260869534,0.6172839506172849,0.28405122235157165,0.4464285714285714,0.5019762845849802,0,0,0,0,0,0
5965,H35378,0,0.5652173913043441,0.6296296296296333,0.26949941792782306,0.3667582417582418,0.5217391304347826,0,0,0,0,0,0
5966,H35379,0,0.5652173913043441,0.6419753086419746,0.16239813736903386,0.5865384615384615,0.541501976284585,0,0,0,0,0,0
5967,L53146,1,0.5543478260869534,0.6296296296296333,0.13271245634458673,0.6249999999999999,0.5612648221343873,0,0,0,0,0,0
5968,L53147,1,0.5543478260869534,0.6296296296296333,0.12922002328288718,0.6689560439560439,0.5691699604743082,0,0,0,0,0,0
5969,L53148,1,0.5543478260869534,0.6296296296296333,0.10477299185098954,0.7170329670329669,0.5770750988142292,0,0,0,0,0,0
5970,M20829,2,0.5543478260869534,0.6296296296296333,0.18800931315483127,0.4409340659340659,0.5849802371541502,0,0,0,0,0,0
5971,L53150,1,0.5543478260869534,0.6296296296296333,0.20488940628637953,0.46428571428571436,0.5968379446640316,0,0,0,0,0,0
5972,L53151,1,0.5652173913043441,0.6296296296296333,0.19848661233993015,0.4010989010989011,0.6047430830039525,0,0,0,0,0,0
5973,L53152,1,0.5652173913043441,0.6296296296296333,0.16123399301513397,0.5879120879120879,0.6126482213438734,0,0,0,0,0,0
5974,L53153,1,0.5652173913043441,0.6296296296296333,0.1082654249126892,0.6593406593406592,0.6205533596837944,0,0,0,0,0,0
5975,L53154,1,0.5652173913043441,0.6172839506172849,0.18626309662398144,0.489010989010989,0.6284584980237153,0,0,0,0,0,0
5976,H35389,0,0.5652173913043441,0.6172839506172849,0.28288707799767177,0.34065934065934067,0.6363636363636364,0,0,0,0,0,0
5977,H35390,0,0.5652173913043441,0.6049382716049436,0.12223515715948785,0.6552197802197802,0.6561264822134387,0,0,0,0,0,0
5978,L53157,1,0.5760869565217348,0.6172839506172849,0.33876600698486625,0.36813186813186816,0.6758893280632411,0,0,0,0,0,0
5979,L53158,1,0.5652173913043441,0.6049382716049436,0.1629802095459838,0.5837912087912087,0.683794466403162,0,0,0,0,0,0
5980,H35393,0,0.5760869565217348,0.6172839506172849,0.1938300349243307,0.5700549450549449,0.691699604743083,0,0,0,0,0,0
5981,M20840,2,0.5760869565217348,0.6172839506172849,0.28288707799767177,0.3873626373626374,0.7114624505928854,0,0,0,0,0,0
5982,M20841,2,0.5869565217391255,0.6172839506172849,0.1041909196740396,0.5865384615384615,0.7233201581027667,0,0,0,0,0,0
5983,L53162,1,0.5869565217391255,0.6296296296296333,0.18509895227008155,0.4574175824175824,0.7351778656126482,0,0,0,0,0,0
5984,H35397,0,0.5978260869565162,0.6296296296296333,0.17345750873108268,0.5686813186813187,0.7430830039525691,0,0,0,0,0,0
5985,H35398,0,0.5869565217391255,0.6296296296296333,0.10360884749708965,0.6620879120879121,0.7628458498023715,0,0,0,0,0,0
5986,L53165,1,0.5869565217391255,0.6172839506172849,0.08498253783469156,0.5302197802197801,0.7826086956521738,0,0,0,0,0,0
5987,L53166,1,0.5760869565217348,0.6172839506172849,0.15832363213038425,0.6689560439560439,0.7905138339920948,0,0,0,0,0,0
5988,L53167,1,0.5869565217391255,0.6296296296296333,0.25611175785797446,0.49038461538461536,0.7984189723320158,0,0,0,0,0,0
5989,H35402,0,0.5869565217391255,0.6296296296296333,0.07450523864959258,0.7472527472527473,0.8063241106719367,0,0,0,0,0,0
5990,L53169,1,0.5869565217391255,0.6172839506172849,0.19732246798603037,0.581043956043956,0.826086956521739,0,0,0,0,0,0
5991,M20850,2,0.5869565217391255,0.6172839506172849,0.10186263096623982,0.6565934065934066,0.83399209486166,0,0,0,0,0,0
5992,L53171,1,0.5869565217391255,0.6172839506172849,0.1443538998835856,0.5027472527472526,0.8458498023715414,0,0,0,0,0,0
5993,L53172,1,0.5869565217391255,0.6049382716049436,0.06984866123399303,0.5961538461538461,0.8537549407114624,0,0,0,0,0,0
5994,M20853,2,0.5869565217391255,0.6049382716049436,0.1391152502910361,0.5302197802197801,0.8616600790513833,0,0,0,0,0,0
5995,L53174,1,0.5760869565217348,0.5802469135802468,0.25611175785797446,0.48626373626373637,0.8735177865612648,0,0,0,0,0,0
5996,L53175,1,0.5760869565217348,0.5679012345679055,0.43771827706635624,0.25412087912087916,0.8814229249011857,0,0,0,0,0,0
5997,M20856,2,0.5652173913043441,0.5555555555555571,0.1268917345750874,0.6098901098901098,0.8893280632411067,0,0,0,0,0,0
5998,M20857,2,0.5652173913043441,0.5555555555555571,0.23457508731082655,0.42307692307692313,0.901185770750988,0,0,0,0,0,0
5999,M20858,2,0.5543478260869534,0.5555555555555571,0.2590221187427242,0.45467032967032966,0.9130434782608695,0,0,0,0,0,0
6000,M20859,2,0.5543478260869534,0.5555555555555571,0.2927823050058208,0.3667582417582418,0.924901185770751,1,1,0,0,0,0
6001,H35414,0,0.5543478260869534,0.5555555555555571,0.15308498253783476,0.5412087912087912,0.0,0,0,0,0,0,0
6002,M20861,2,0.5543478260869534,0.5555555555555571,0.12339930151338774,0.5975274725274724,0.01976284584980237,0,0,0,0,0,0
6003,L53182,1,0.5652173913043441,0.5679012345679055,0.29976717112922,0.38049450549450553,0.03162055335968379,0,0,0,0,0,0
6004,L53183,1,0.5543478260869534,0.5555555555555571,0.21012805587892902,0.4450549450549451,0.03952569169960474,0,0,0,0,0,0
6005,L53184,1,0.5652173913043441,0.5802469135802468,0.3451688009313155,0.3118131868131868,0.04743083003952569,0,0,0,0,0,0
6006,L53185,1,0.5760869565217348,0.5925925925925952,0.2339930151338766,0.4739010989010988,0.05533596837944664,0,0,0,0,0,0
6007,M20866,2,0.5760869565217348,0.5925925925925952,0.5750873108265425,0.19505494505494508,0.06324110671936758,0,0,0,0,0,0
6008,M20867,2,0.5869565217391255,0.6049382716049436,0.10535506402793948,0.6964285714285714,0.07509881422924901,0,0,0,0,0,0
6009,L53188,1,0.5869565217391255,0.6172839506172849,0.15308498253783476,0.4876373626373626,0.08695652173913043,0,0,0,0,0,0
6010,L53189,1,0.5760869565217348,0.6049382716049436,0.44412107101280573,0.25,0.09486166007905138,0,0,0,0,0,0
6011,H35424,0,0.5869565217391255,0.6172839506172849,0.15133876600698493,0.5439560439560439,0.10276679841897232,0,0,0,0,0,0
6012,L53191,1,0.5978260869565162,0.6296296296296333,0.23050058207217705,0.4450549450549451,0.12252964426877469,0,0,0,0,0,0
6013,H35426,0,0.5978260869565162,0.6419753086419746,0.1495925494761351,0.5521978021978021,0.13043478260869565,0,0,0,0,0,0
6014,L53193,1,0.5869565217391255,0.6296296296296333,0.24970896391152508,0.3667582417582418,0.15019762845849802,0,0,0,0,0,0
6015,H35428,0,0.5978260869565162,0.6296296296296333,0.2619324796274739,0.3983516483516483,0.15810276679841895,0,0,0,0,0,0
6016,M20875,2,0.5978260869565162,0.6296296296296333,0.20488940628637953,0.46978021978021983,0.17786561264822134,0,0,0,0,0,0
6017,L53196,1,0.5869565217391255,0.6172839506172849,0.1495925494761351,0.5700549450549449,0.18972332015810275,0,0,0,0,0,0
6018,L53197,1,0.5978260869565162,0.6419753086419746,0.13387660069848661,0.47252747252747257,0.1976284584980237,0,0,0,0,0,0
6019,M20878,2,0.5978260869565162,0.6419753086419746,0.22642607683352745,0.3818681318681319,0.20553359683794464,0,0,0,0,0,0
6020,L53199,1,0.5869565217391255,0.6296296296296333,0.20430733410942958,0.5508241758241758,0.21739130434782608,0,0,0,0,0,0
6021,L53200,1,0.5869565217391255,0.6296296296296333,0.26251455180442385,0.4271978021978022,0.225296442687747,0,0,0,0,0,0
6022,L53201,1,0.5869565217391255,0.6296296296296333,0.37601862630966243,0.24175824175824173,0.23320158102766797,0,0,0,0,0,0
6023,L53202,1,0.5869565217391255,0.6419753086419746,0.20547147846332947,0.489010989010989,0.24110671936758893,0,0,0,0,0,0
6024,M20883,2,0.5869565217391255,0.6419753086419746,0.11699650756693836,0.6510989010989011,0.24901185770750986,0,0,0,0,0,0
6025,L53204,1,0.5869565217391255,0.6419753086419746,0.10942956926658909,0.8447802197802197,0.2608695652173913,1,0,0,1,0,0
6026,L53205,1,0.5869565217391255,0.654320987654323,0.09778812572759032,0.6799450549450549,0.26877470355731226,0,0,0,0,0,0
6027,L53206,1,0.5869565217391255,0.654320987654323,0.13678696158323633,0.6112637362637362,0.27667984189723316,0,0,0,0,0,0
